sci_job_id;project_id;sum
1;262;5360,06
2;262;2493,3
3;262;3089,77
4;262;1718,44
5;262;3763,84
6;262;2681,01
1;263;4550,35
2;263;1268,67
3;263;1484,25
4;263;2573,71
5;263;3024,54
6;263;4052,52
1;264;2157,77
2;264;2753,74
3;264;4150,5
4;264;2147,31
5;264;1087,08
6;264;3881,86
1;265;4218,53
2;265;4466,19
3;265;5707,29
4;265;2360,86
5;265;1417,42
6;265;4095,11
1;266;2054,49
2;266;5775,96
3;266;3207,71
4;266;1830,35
5;266;1684,39
6;266;5506,81
1;267;4383,63
2;267;2185,66
3;267;4321,87
4;267;5448,53
5;267;5405,73
6;267;5094,61
1;268;2299,93
2;268;4181,53
3;268;1064,86
4;268;5835,99
5;268;1836,22
6;268;5300,93
1;269;3739,25
2;269;1132,47
3;269;5678,63
4;269;3305,67
5;269;4034,34
6;269;1726,75
1;270;1834,29
2;270;2429,01
3;270;4857,22
4;270;1631,18
5;270;4925,08
6;270;2799,31
1;271;4468,79
2;271;4530,1
3;271;4783,51
4;271;1592,25
5;271;5993,72
6;271;1671,29
1;272;5604,01
2;272;5737,35
3;272;2033,14
4;272;2956,25
5;272;2632,33
6;272;1845,92
1;273;1946,37
2;273;3194,21
3;273;4584,44
4;273;2374,22
5;273;1536,34
6;273;1514,63
1;274;4816,53
2;274;5104,5
3;274;5681,62
4;274;5105,51
5;274;1843,7
6;274;3686,1
1;275;5700,19
2;275;2801,73
3;275;2496,92
4;275;1352,59
5;275;4313,47
6;275;3515,54
1;276;1576,55
2;276;3212,15
3;276;2804,04
4;276;4836,65
5;276;3021,21
6;276;4165,8
1;277;3647,81
2;277;4580,32
3;277;2983,06
4;277;2447,89
5;277;2164,05
6;277;3061,86
1;278;1100,57
2;278;5647,2
3;278;2706,28
4;278;4920,09
5;278;3505,59
6;278;4503,96
1;279;1292,24
2;279;1368,44
3;279;4133,97
4;279;5920,38
5;279;5573,5
6;279;5584,24
1;280;2733,41
2;280;4601,08
3;280;4995,9
4;280;2440,92
5;280;2823,33
6;280;4661,46
1;281;1457,61
2;281;3765,9
3;281;2536,61
4;281;1263,3
5;281;2115,83
6;281;3525,26
1;282;4874,77
2;282;1962,44
3;282;5818,96
4;282;2664,13
5;282;2304,18
6;282;4013,04
1;283;4313,99
2;283;1796,78
3;283;2958,33
4;283;4351,55
5;283;1850,17
6;283;2311,88
1;284;2829,54
2;284;1285,63
3;284;4648,15
4;284;2973,5
5;284;3698,34
6;284;3951,72
1;285;4842,7
2;285;4676,4
3;285;4890,12
4;285;3148,72
5;285;5094,39
6;285;4585,46
1;286;5671,64
2;286;5984,41
3;286;2776,71
4;286;4094,64
5;286;3532,13
6;286;1860,86
1;287;4041,67
2;287;2767,54
3;287;3852,71
4;287;5532,65
5;287;2457,18
6;287;5749,76
1;288;3146,95
2;288;1055,75
3;288;4800,57
4;288;5648,37
5;288;5844,57
6;288;4792,24
1;289;3031,46
2;289;4418,99
3;289;1442,87
4;289;3434,07
5;289;4289,14
6;289;3563,81
1;290;5717,56
2;290;3770,92
3;290;2349
4;290;5068,87
5;290;2498,44
6;290;2395,38
1;291;1808,86
2;291;5064,66
3;291;5663,19
4;291;2565,15
5;291;2878,74
6;291;4580,53
1;292;2261,52
2;292;5320,19
3;292;1631,05
4;292;4157,97
5;292;3579,71
6;292;2877,11
1;293;4455,45
2;293;5865,63
3;293;3767,75
4;293;3437,32
5;293;4239,31
6;293;4337,68
1;294;3825,83
2;294;5620,2
3;294;2161,52
4;294;3034,83
5;294;5557,63
6;294;3300,44
1;295;5292,34
2;295;2147,76
3;295;2373,77
4;295;4639,46
5;295;5355,74
6;295;2564,98
1;296;2030,9
2;296;5364,06
3;296;5670,4
4;296;4452,43
5;296;3360,49
6;296;5506,2
1;297;3205,33
2;297;3461,61
3;297;5621,56
4;297;4876,29
5;297;1255,1
6;297;2134,41
1;298;4543,26
2;298;2614,71
3;298;2277,11
4;298;1609,47
5;298;2203,04
6;298;5251,08
1;299;4853,83
2;299;1637,25
3;299;4727,76
4;299;5433,17
5;299;4262,76
6;299;4079,02
1;300;1258,75
2;300;4500,89
3;300;5671,18
4;300;3655,51
5;300;3675,26
6;300;3243,15
1;301;3926,41
2;301;1540,45
3;301;4326,68
4;301;1960,97
5;301;2780,44
6;301;3487,45
1;302;4726,66
2;302;5963,81
3;302;2584,06
4;302;2953,74
5;302;3954,84
6;302;4387,91
1;303;2275,94
2;303;1733,76
3;303;4454,13
4;303;3315,57
5;303;2091,81
6;303;4370,3
1;304;3876,12
2;304;4289,41
3;304;3122,12
4;304;1367,18
5;304;1159,28
6;304;1031,39
1;305;4286,22
2;305;4617,24
3;305;5629,51
4;305;1212,12
5;305;2438,71
6;305;2543,97
1;306;3720,41
2;306;1381,34
3;306;2952,91
4;306;1858,77
5;306;4119,04
6;306;3252,39
1;307;5719,7
2;307;4826,14
3;307;3607,72
4;307;3529,34
5;307;3411,53
6;307;1363,72
1;308;3720,5
2;308;1653,56
3;308;4593,51
4;308;3740,55
5;308;2860,88
6;308;5143,1
1;309;5581,28
2;309;3436,53
3;309;1831,11
4;309;2904,08
5;309;2906,33
6;309;3392,67
1;310;4413,11
2;310;5317,61
3;310;3431,39
4;310;4457,36
5;310;4573,94
6;310;5037,09
1;311;5472,34
2;311;4187,95
3;311;4772,31
4;311;2826,34
5;311;1511,64
6;311;4365,91
1;312;1790,86
2;312;3095,47
3;312;5689
4;312;4225,32
5;312;4056,32
6;312;1982,04
1;313;5211,93
2;313;3094,08
3;313;3180,43
4;313;4714,44
5;313;5914,16
6;313;3094,48
1;314;5580,62
2;314;5320,71
3;314;3384,13
4;314;1070,93
5;314;5977,47
6;314;3578,81
1;315;5621,49
2;315;2169,18
3;315;2459,72
4;315;3844,23
5;315;1163,55
6;315;5479,65
1;316;5375,78
2;316;2777,41
3;316;4954,71
4;316;4736,73
5;316;1747,16
6;316;2302,69
1;317;2341,41
2;317;1306,08
3;317;1502,59
4;317;3575,47
5;317;4117,26
6;317;3623,39
1;318;4916,25
2;318;2200,39
3;318;3004,07
4;318;5442,68
5;318;5890,21
6;318;1918,22
1;319;5722,5
2;319;1096,03
3;319;1568,37
4;319;2226,84
5;319;1233,92
6;319;4459,52
1;320;1316,36
2;320;2586,3
3;320;2520,67
4;320;1119,93
5;320;3464,53
6;320;3588,25
1;321;5246,05
2;321;2174,68
3;321;4044,08
4;321;1289,88
5;321;3244,11
6;321;5730,07
1;322;4510,58
2;322;5422,51
3;322;4069,18
4;322;3428,4
5;322;1248,18
6;322;5863,07
1;323;1954,67
2;323;2078,02
3;323;2032,75
4;323;2602,89
5;323;5854,25
6;323;2591,98
1;324;3486,66
2;324;5815,66
3;324;2511,65
4;324;4966,82
5;324;1078,76
6;324;5783,73
1;325;4543,71
2;325;4403,21
3;325;2804,29
4;325;1021,97
5;325;3713,82
6;325;5623,86
1;326;3420,2
2;326;1453,21
3;326;3807,54
4;326;3756,08
5;326;4258,51
6;326;3187,01
1;327;4282,62
2;327;3777,86
3;327;4518,24
4;327;5553,24
5;327;3575,26
6;327;2122,65
1;328;2699,15
2;328;1036,67
3;328;4427,57
4;328;3309,08
5;328;5926,37
6;328;5099,59
1;329;4450,34
2;329;3926,62
3;329;5121,45
4;329;5455,44
5;329;3695,69
6;329;4210,84
1;330;3697,35
2;330;2471,75
3;330;1567,99
4;330;1185,13
5;330;5778,03
6;330;4360,53
1;331;3657,72
2;331;3720,19
3;331;4261,74
4;331;5444,02
5;331;2832
6;331;3533,22
1;332;4692,81
2;332;2063,8
3;332;4348,88
4;332;1452,16
5;332;1597,14
6;332;1891,81
1;333;4645,34
2;333;5625,83
3;333;3156,77
4;333;5120,23
5;333;3599,51
6;333;1852,85
1;334;5691,22
2;334;5184,89
3;334;4648,31
4;334;4078,61
5;334;5748,82
6;334;5224,32
1;335;2001,98
2;335;1772,2
3;335;2266,93
4;335;2046,63
5;335;3390,81
6;335;3452,69
1;336;3496,84
2;336;5801,78
3;336;1393,52
4;336;4568,11
5;336;3119,72
6;336;4820,41
1;337;1539,13
2;337;2048,13
3;337;2656,89
4;337;3913,91
5;337;3944,51
6;337;2674,48
1;338;2544
2;338;5513,02
3;338;5484,06
4;338;5307,56
5;338;3268,6
6;338;2167,8
1;339;3146,33
2;339;4166,93
3;339;1310,31
4;339;1603,95
5;339;3962,64
6;339;2727,75
1;340;3602,56
2;340;2964,26
3;340;5191,74
4;340;1400,23
5;340;3084,78
6;340;1127,23
1;341;4797,54
2;341;5089,25
3;341;5802,17
4;341;5029,23
5;341;5393,44
6;341;3404,92
1;342;5542,24
2;342;5676,95
3;342;3409,79
4;342;2247,22
5;342;1339,26
6;342;2914,22
1;343;2065,8
2;343;4447,99
3;343;2620,71
4;343;3134,67
5;343;1668,54
6;343;4494,12
1;344;4731,9
2;344;4530,01
3;344;2446,95
4;344;5515,43
5;344;4933,98
6;344;4357,36
1;345;3094,83
2;345;5799,71
3;345;4995,01
4;345;5355,57
5;345;1060,51
6;345;4119,36
1;346;1320,33
2;346;1488,76
3;346;5637,21
4;346;4544,25
5;346;1061,37
6;346;5376,19
1;347;4718,93
2;347;1153,12
3;347;2870,24
4;347;2853,42
5;347;2501,66
6;347;5588,36
1;348;4467,82
2;348;1585,98
3;348;2755,08
4;348;1711,61
5;348;4414,92
6;348;1614,9
1;349;1485,71
2;349;3950,64
3;349;2820,56
4;349;5420,17
5;349;3213,85
6;349;5547,94
1;350;2896,09
2;350;1882,14
3;350;4706,15
4;350;1291,24
5;350;1921,67
6;350;5839,74
1;351;5570,24
2;351;4942,23
3;351;5633,25
4;351;3725,54
5;351;2445,92
6;351;4402,32
1;352;2312,05
2;352;5053,18
3;352;3590,16
4;352;4039,05
5;352;1102,13
6;352;2618,62
1;353;3470,86
2;353;3202,02
3;353;2264,51
4;353;5191,86
5;353;2294,56
6;353;4458,21
1;354;4473,25
2;354;3230,98
3;354;1798,12
4;354;5126,62
5;354;5178,31
6;354;1938,33
1;355;3617,56
2;355;4469,54
3;355;4427,51
4;355;3227,47
5;355;1388,02
6;355;1304,59
1;356;1621,94
2;356;4624,98
3;356;1055,69
4;356;4244,87
5;356;2678,28
6;356;3134,27
1;357;2426,48
2;357;3443,9
3;357;4640,38
4;357;4185,26
5;357;4923,1
6;357;5662,37
1;358;1914,57
2;358;3484,07
3;358;3319,1
4;358;3380,18
5;358;4218,95
6;358;1850,35
1;359;4759,24
2;359;3226,83
3;359;5244,89
4;359;5739,65
5;359;3118,71
6;359;4009,56
1;360;4274,95
2;360;4579,86
3;360;4283,71
4;360;4740,23
5;360;4784,08
6;360;1796,27
1;361;3216,74
2;361;5343,85
3;361;1195,06
4;361;2136,61
5;361;3434,35
6;361;2494,82
1;362;2174,55
2;362;1905,38
3;362;3869,25
4;362;1970,12
5;362;1680,91
6;362;2082,14
1;363;2590,97
2;363;4040,18
3;363;3820,84
4;363;5336,3
5;363;1014,88
6;363;3969,25
1;364;1579,7
2;364;4579,38
3;364;4667,57
4;364;1044,55
5;364;2342,16
6;364;1837,63
1;365;2104,06
2;365;4273,32
3;365;3621,76
4;365;4313,48
5;365;1873,18
6;365;3284,93
1;366;5987,99
2;366;4953,36
3;366;2692,62
4;366;4071,53
5;366;2757,86
6;366;2159,39
1;367;4014,75
2;367;4135,67
3;367;1628,97
4;367;1278,25
5;367;5157,4
6;367;5027,81
1;368;1144,86
2;368;4804,85
3;368;5035,53
4;368;4635,12
5;368;1199,94
6;368;1131,97
1;369;2153,16
2;369;2165,16
3;369;3068,85
4;369;2801,17
5;369;4942,09
6;369;4354,04
1;370;2101,97
2;370;5317,12
3;370;3007,57
4;370;1545,1
5;370;2430,81
6;370;5692,82
1;371;2060,34
2;371;3170,01
3;371;4423,6
4;371;4820,23
5;371;4311,5
6;371;5522,29
1;372;3350,45
2;372;1383,02
3;372;1747,24
4;372;5768,38
5;372;5819,8
6;372;3126,21
1;373;2110,44
2;373;5674,32
3;373;3251,49
4;373;1925,4
5;373;2652,4
6;373;5574,6
1;374;3325,54
2;374;5617,33
3;374;4547,33
4;374;5946,27
5;374;4016,51
6;374;5722,42
1;375;4042,68
2;375;5855,25
3;375;1124,03
4;375;4257,84
5;375;2019,41
6;375;4059,29
1;376;1756,3
2;376;1193,25
3;376;5339,8
4;376;1577,39
5;376;2206,71
6;376;3016,07
1;377;4530,13
2;377;4033,68
3;377;5223,5
4;377;1237,31
5;377;1726,29
6;377;5209,4
1;378;3976,46
2;378;3695,34
3;378;3538,53
4;378;3496,69
5;378;2844,18
6;378;4974,52
1;379;2898,73
2;379;3145,68
3;379;5457,52
4;379;3717,3
5;379;1334,1
6;379;2479,77
1;380;1129,33
2;380;2906,05
3;380;4825,14
4;380;1997,71
5;380;5545,18
6;380;1811,46
1;381;4452,47
2;381;2898,93
3;381;4287,9
4;381;4227,29
5;381;3339,1
6;381;5627,12
1;382;4695,03
2;382;1291,39
3;382;2107,36
4;382;4097,19
5;382;2255,37
6;382;3490,75
1;383;2848,28
2;383;2825,5
3;383;3884,27
4;383;2253,85
5;383;3826,6
6;383;5301,86
1;384;5586,17
2;384;3169,56
3;384;1539,97
4;384;2863,37
5;384;4860,39
6;384;4283,02
1;385;3209,01
2;385;2368,93
3;385;3703,98
4;385;2007,97
5;385;4534,19
6;385;1847,54
1;386;2987,17
2;386;4509,55
3;386;3179,14
4;386;2417,53
5;386;3704,06
6;386;1394,31
1;387;1690,97
2;387;1860,8
3;387;4237,86
4;387;4926,77
5;387;5017,57
6;387;5015,61
1;388;2461,18
2;388;4927,86
3;388;4616,24
4;388;4973,37
5;388;2932,86
6;388;2087
1;389;1890,97
2;389;3167,32
3;389;2422,67
4;389;4135,06
5;389;5729,96
6;389;5787,08
1;390;4870,77
2;390;3287,36
3;390;1097,23
4;390;5020,28
5;390;4011,71
6;390;4945,05
1;391;5311,85
2;391;1829,57
3;391;4795,77
4;391;3657,43
5;391;2274,2
6;391;3328,45
1;392;1553,44
2;392;2376,84
3;392;1066,55
4;392;4483,27
5;392;2577,06
6;392;1607,22
1;393;4261,26
2;393;5048,57
3;393;5215,41
4;393;2015,09
5;393;1560,93
6;393;2050,26
1;394;3067,86
2;394;4944,6
3;394;3951,58
4;394;4554,45
5;394;4457,43
6;394;3719,35
1;395;3420,18
2;395;4788,39
3;395;4764,08
4;395;1629,59
5;395;4443,42
6;395;4870,94
1;396;1444,79
2;396;5427,84
3;396;4699,11
4;396;4712,61
5;396;2562,09
6;396;1045,65
1;397;4159,49
2;397;4237,05
3;397;2550,89
4;397;5036,14
5;397;5917,1
6;397;4871,91
1;398;2544,48
2;398;3769
3;398;1328,84
4;398;2968,5
5;398;1095,77
6;398;3387,22
1;399;4729,86
2;399;3793,48
3;399;2661,17
4;399;3009,27
5;399;1953,14
6;399;5170,79
1;400;5257,91
2;400;4825,62
3;400;3762
4;400;1180,74
5;400;1150,32
6;400;5397,14
1;401;3482,13
2;401;4117,49
3;401;5238,83
4;401;4851,88
5;401;2881,48
6;401;1163,04
1;402;1727,42
2;402;1982,69
3;402;4848,95
4;402;2174,64
5;402;1057,57
6;402;5276,96
1;403;3368,48
2;403;4324,33
3;403;3049,67
4;403;5059,97
5;403;1353,44
6;403;4662,74
1;404;1757,36
2;404;3400,19
3;404;1634,57
4;404;4610,61
5;404;1505,05
6;404;4299,14
1;405;4148,31
2;405;3458,54
3;405;5157,95
4;405;4586,42
5;405;2610,84
6;405;4762,18
1;406;1892,43
2;406;3083,23
3;406;5349,27
4;406;1886,63
5;406;3006,56
6;406;5659,63
1;407;2744,88
2;407;2294,97
3;407;3176,48
4;407;2523,39
5;407;3269,6
6;407;4083,73
1;408;3263,05
2;408;5695,55
3;408;5108,31
4;408;4413,69
5;408;4803,38
6;408;4019,77
1;409;1488,19
2;409;3170,49
3;409;2025,18
4;409;4970,93
5;409;3957,19
6;409;2492,63
1;410;5499,59
2;410;1814,58
3;410;3612,35
4;410;3361,93
5;410;5622,71
6;410;5646,56
1;411;2162,88
2;411;5075,01
3;411;5067,27
4;411;1709,78
5;411;3100,46
6;411;5060,68
1;412;4809,2
2;412;3354,8
3;412;5101,12
4;412;2380,53
5;412;3241,79
6;412;1552,05
1;413;3092,49
2;413;4995,61
3;413;2578,41
4;413;1708,74
5;413;3525,75
6;413;2856,04
1;414;2662,2
2;414;3230,9
3;414;1602,77
4;414;1482,23
5;414;2367,88
6;414;2636,59
1;415;2378,51
2;415;1024,77
3;415;4944,6
4;415;2909,05
5;415;1353,01
6;415;3552,04
1;416;4110,99
2;416;4206,49
3;416;5160,74
4;416;4361,47
5;416;2766,52
6;416;2870,76
1;417;4178,68
2;417;2029,42
3;417;1653,98
4;417;1257,62
5;417;2264,98
6;417;4758,42
1;418;3012,88
2;418;1978,05
3;418;4579,72
4;418;4709,97
5;418;3294,44
6;418;2192,49
1;419;2709,78
2;419;5302,99
3;419;2001,09
4;419;3209,56
5;419;2347,99
6;419;4171,98
1;420;2597,81
2;420;2866,16
3;420;1619,78
4;420;2403,03
5;420;5987,66
6;420;2970,71
1;421;2451,18
2;421;2895,76
3;421;1672,94
4;421;4447,89
5;421;3508,01
6;421;2931,1
1;422;5361,23
2;422;1059,84
3;422;5842,49
4;422;2342,16
5;422;1489,92
6;422;4014,99
1;423;1986,43
2;423;2112,38
3;423;2928,58
4;423;4522,77
5;423;3343,97
6;423;3206,76
1;424;1907,29
2;424;2818,35
3;424;3225,35
4;424;3246,02
5;424;3250,72
6;424;2073,68
1;425;5457,32
2;425;5679,61
3;425;5312,95
4;425;2629,39
5;425;5102,12
6;425;5842,61
1;426;5833,98
2;426;5903,43
3;426;2617,69
4;426;5020,19
5;426;5739,92
6;426;1778,33
1;427;2490,59
2;427;1830,79
3;427;1650,72
4;427;2542,1
5;427;2282,42
6;427;5235,17
1;428;3254,55
2;428;4596,06
3;428;3899,17
4;428;1382,51
5;428;4621,58
6;428;4369,77
1;429;4831,53
2;429;1817,2
3;429;1815,46
4;429;4374,87
5;429;5690,7
6;429;4458,66
1;430;2887,14
2;430;4608,17
3;430;4080,09
4;430;5856,7
5;430;1780,71
6;430;2965,02
1;431;3209,49
2;431;2197,3
3;431;4852,5
4;431;3098,91
5;431;2454,72
6;431;4035,64
1;432;1003,83
2;432;5084,9
3;432;2539,14
4;432;3792,42
5;432;5698,82
6;432;2220,15
1;433;1474,93
2;433;3582,43
3;433;4695,56
4;433;5240,1
5;433;5846,81
6;433;4790,34
1;434;3101
2;434;3441,37
3;434;2937,5
4;434;1122,22
5;434;4538,43
6;434;5697,16
1;435;5256,92
2;435;1063,05
3;435;2109,38
4;435;3177,99
5;435;1317,72
6;435;1946,85
1;436;1211,65
2;436;1597,04
3;436;5535,15
4;436;1224,42
5;436;3847,49
6;436;4651,96
1;437;5402,83
2;437;1542,58
3;437;4274,32
4;437;3666,89
5;437;4060,33
6;437;1971,01
1;438;1370,87
2;438;3838,75
3;438;2852,52
4;438;5643,66
5;438;2892,39
6;438;3522,33
1;439;4709,26
2;439;2960,23
3;439;3204,76
4;439;4407,06
5;439;2625,51
6;439;2091,29
1;440;3818,57
2;440;1796,7
3;440;3561,9
4;440;3095,24
5;440;2513,05
6;440;1523,27
1;441;4119,28
2;441;3296,19
3;441;5170,77
4;441;2819,32
5;441;4439,4
6;441;3518,67
1;442;4618,58
2;442;5447
3;442;4478,34
4;442;2129,34
5;442;5798,87
6;442;5049,66
1;443;2324,12
2;443;1805,57
3;443;3465,95
4;443;1760,05
5;443;3345,36
6;443;1366,98
1;444;4497,57
2;444;2387,21
3;444;3983,2
4;444;1618,4
5;444;2943,91
6;444;1704,83
1;445;5561,8
2;445;5465,64
3;445;2998,31
4;445;1151,08
5;445;4697,28
6;445;2187,1
1;446;4237,02
2;446;3491,52
3;446;3075,44
4;446;4996,32
5;446;3084,03
6;446;1518,11
1;447;1946,2
2;447;4049,42
3;447;2004,3
4;447;5059,98
5;447;3770,64
6;447;5118,61
1;448;3224,74
2;448;5811,97
3;448;2481,53
4;448;1206,91
5;448;1468,14
6;448;4500,36
1;449;3183,11
2;449;2577,39
3;449;5307,65
4;449;5489,67
5;449;5235,38
6;449;2367,18
1;450;2630,04
2;450;4191,56
3;450;4856,28
4;450;3747,54
5;450;1990,63
6;450;2120,11
1;451;4786,09
2;451;3702,67
3;451;5226,13
4;451;3411,64
5;451;1109,96
6;451;3947,75
1;452;1806,16
2;452;2839,63
3;452;5164,1
4;452;4614,88
5;452;3019,55
6;452;5534,61
1;453;4557,78
2;453;3142,65
3;453;5006,92
4;453;3473,25
5;453;4074,61
6;453;2928,52
1;454;5851,87
2;454;2259,38
3;454;3456,95
4;454;2861,48
5;454;4292,23
6;454;2607,11
1;455;2776,71
2;455;1679,79
3;455;5850,4
4;455;1889,2
5;455;3709,49
6;455;5845,84
1;456;3168,52
2;456;4347,53
3;456;5797,59
4;456;3211,57
5;456;1934,4
6;456;1312,41
1;457;3243,2
2;457;2633,73
3;457;3619,89
4;457;5791,34
5;457;5329
6;457;5596,52
1;458;2739,22
2;458;4984,81
3;458;2876,85
4;458;2703,4
5;458;5670,22
6;458;3567,42
1;459;3978,76
2;459;3731,46
3;459;5836,94
4;459;3517,62
5;459;3102,68
6;459;1551,33
1;460;3773,26
2;460;5519,4
3;460;2280,77
4;460;5788,13
5;460;4780,32
6;460;1789,1
1;461;1056,65
2;461;3469,4
3;461;3180,36
4;461;2622,78
5;461;3094,41
6;461;3523,72
1;462;2188,55
2;462;4893,9
3;462;2988,97
4;462;1994,62
5;462;5283,47
6;462;3639,22
1;463;4084,32
2;463;5450,59
3;463;3062,25
4;463;5196,64
5;463;3434,45
6;463;2495,45
1;464;4306,66
2;464;1233,26
3;464;3275,91
4;464;5048,07
5;464;3274,75
6;464;2848,62
1;465;2597,92
2;465;1706,26
3;465;1008,56
4;465;2222,95
5;465;2432,41
6;465;4906,92
1;466;3970,99
2;466;3638,57
3;466;3100,3
4;466;1262,63
5;466;1296,45
6;466;3118,46
1;467;5424,2
2;467;4784,77
3;467;1709,53
4;467;2568,98
5;467;5558,31
6;467;2916,71
1;468;4281,32
2;468;3476,73
3;468;4751,19
4;468;1074,59
5;468;5972,02
6;468;3866,46
1;469;5357,75
2;469;2491,69
3;469;2238,83
4;469;5528,58
5;469;4439,32
6;469;1279,53
1;470;2854,94
2;470;2572,45
3;470;1700,11
4;470;4934,4
5;470;1111,59
6;470;5010,91
1;471;5621,52
2;471;3507,16
3;471;1282,34
4;471;1888,34
5;471;4564,99
6;471;5873,1
1;472;4519,67
2;472;3442,12
3;472;2767,35
4;472;5584,97
5;472;3885,68
6;472;3657,47
1;473;5236,76
2;473;1121,3
3;473;4720,71
4;473;4182,12
5;473;2109,52
6;473;1173,61
1;474;4312,69
2;474;2667
3;474;3131,17
4;474;3799,94
5;474;5554,45
6;474;3144,16
1;475;4050,05
2;475;4402,04
3;475;5748,91
4;475;2991,76
5;475;4691,65
6;475;2150,55
1;476;3714,33
2;476;4418,13
3;476;5375,04
4;476;3946,61
5;476;2485,22
6;476;1649,18
1;477;1291,62
2;477;2655,43
3;477;2536,72
4;477;4234,73
5;477;3207,12
6;477;4301,13
1;478;4307,53
2;478;4694,93
3;478;2533,29
4;478;4493,04
5;478;1861,74
6;478;2722,39
1;479;1923,1
2;479;1552,2
3;479;1569,61
4;479;2614,5
5;479;1398,73
6;479;4712,41
1;480;2958,04
2;480;5795,62
3;480;3169,96
4;480;4812,66
5;480;1889,82
6;480;5062,73
1;481;1271,93
2;481;4856,25
3;481;1877,95
4;481;4156,33
5;481;5475,63
6;481;4818,09
1;482;4231,48
2;482;3829,54
3;482;1658,49
4;482;1038,36
5;482;1166,42
6;482;2542,32
1;483;2493,06
2;483;3111,38
3;483;4053,36
4;483;3328,22
5;483;5747,8
6;483;5524,47
1;484;4615,39
2;484;3348,26
3;484;1493,2
4;484;5168,89
5;484;4861,19
6;484;2059,74
1;485;5074,72
2;485;5381,88
3;485;2466,62
4;485;4428,71
5;485;3224,94
6;485;4622,02
1;486;4383,87
2;486;5787,31
3;486;2870,28
4;486;2898,54
5;486;1219,91
6;486;2389,07
1;487;3355,68
2;487;4865,16
3;487;4085,33
4;487;2021,91
5;487;2337,59
6;487;1183,32
1;488;3492,99
2;488;2159,19
3;488;3768,66
4;488;5379,94
5;488;2670,57
6;488;5663,37
1;489;5310,61
2;489;5141,94
3;489;1068,32
4;489;2630,81
5;489;3141,75
6;489;3193,64
1;490;2273,65
2;490;1192,7
3;490;2501,01
4;490;2074,73
5;490;1746,36
6;490;2203,53
1;491;4438,79
2;491;1640,23
3;491;2895,87
4;491;4588,62
5;491;5533,47
6;491;5063,29
1;492;2943,09
2;492;4387,79
3;492;1622,02
4;492;2377,95
5;492;2062,86
6;492;2410,63
1;493;1247,1
2;493;5353,95
3;493;1415,64
4;493;5217,02
5;493;2857,98
6;493;3271,68
1;494;3099,55
2;494;5908,88
3;494;1907,53
4;494;2588,14
5;494;4358,41
6;494;5741,64
1;495;4588,8
2;495;3935,35
3;495;3596,4
4;495;2339,89
5;495;3932,94
6;495;3581,23
1;496;5043,39
2;496;4495,01
3;496;5033,71
4;496;3272,63
5;496;1381,05
6;496;5283,62
1;497;2751,81
2;497;4637,88
3;497;4315,46
4;497;1038,78
5;497;2669,96
6;497;2111,46
1;498;2667,56
2;498;5197,69
3;498;4223,45
4;498;4524,64
5;498;1818,8
6;498;4463,16
1;499;4236,38
2;499;2053,69
3;499;2642,49
4;499;1445,78
5;499;2974,88
6;499;3256,4
1;500;2036,37
2;500;5105,13
3;500;4532,2
4;500;3264,79
5;500;5437,12
6;500;5782,2
1;501;5504,62
2;501;5822,39
3;501;1701,33
4;501;3924,46
5;501;4062,63
6;501;2999,61
1;502;5993,32
2;502;5408,61
3;502;2850,57
4;502;3774,82
5;502;3946,07
6;502;2123,74
1;503;2195,75
2;503;2564,17
3;503;3097,8
4;503;5460,71
5;503;4922,46
6;503;3354,87
1;504;1871,2
2;504;3293,24
3;504;2765,12
4;504;4784,94
5;504;3485,51
6;504;4237,65
1;505;3864,93
2;505;5899,02
3;505;2993,59
4;505;3367,28
5;505;3761,73
6;505;5003,35
1;506;1550,31
2;506;2723,47
3;506;3486,34
4;506;5185,71
5;506;2627,47
6;506;4542,34
1;507;4858,44
2;507;2216,26
3;507;5060,08
4;507;5844,6
5;507;2259,2
6;507;2824,26
1;508;3764,75
2;508;4790,67
3;508;1065,88
4;508;5109,17
5;508;2245,66
6;508;2316,7
1;509;5656,34
2;509;4852,81
3;509;4817,81
4;509;1284,42
5;509;4800,66
6;509;4273,79
1;510;5238,81
2;510;2048,59
3;510;2749,81
4;510;3930,36
5;510;2285,47
6;510;4912,39
1;511;1163,77
2;511;5311,44
3;511;4108,17
4;511;1913,52
5;511;2257,74
6;511;4026,15
1;512;3857,61
2;512;1593,02
3;512;2022,52
4;512;2180,97
5;512;5564,74
6;512;1636,86
1;513;2313,55
