employee_id;job_id;rank_id;sci_job_id;main_work_id
4768;9;3;2;6794
4769;5;1;1;19765
4770;6;3;5;15183
4771;4;3;6;4357
4772;5;3;1;12002
4773;12;4;4;16899
4774;5;3;4;5516
4775;10;2;2;16388
4776;7;4;2;11744
4777;7;2;2;10439
4778;5;3;3;6191
4779;8;3;5;4711
4780;4;2;3;3502
4781;3;2;3;12920
4782;6;1;6;10223
4783;4;4;3;6050
4784;3;3;1;7964
4785;6;3;5;1494
4786;6;2;3;12446
4787;9;1;4;8512
4788;4;3;2;17158
4789;12;2;6;1604
4790;4;2;5;19429
4791;4;4;6;13220
4792;8;3;5;13570
4793;12;3;3;11531
4794;6;2;4;19253
4795;9;2;5;15766
4796;6;3;2;13819
4797;6;3;2;14537
4798;5;4;3;18184
4799;8;3;6;5720
4800;10;3;3;8709
4801;3;2;6;8094
4802;5;3;5;17285
4803;3;1;4;13494
4804;10;1;2;11197
4805;4;1;6;10804
4806;12;4;5;2818
4807;5;4;1;19751
4808;10;3;3;7590
4809;9;2;4;60
4810;12;1;4;1945
4811;10;4;5;6783
4812;10;4;3;14069
4813;7;1;6;13813
4814;8;4;6;13635
4815;10;4;1;15537
4816;10;2;5;1673
4817;7;2;5;18877
4818;12;4;5;19727
4819;4;2;2;13790
4820;6;4;3;19783
4821;6;4;2;10061
4822;6;4;6;10003
4823;11;1;3;11559
4824;9;3;6;718
4825;7;3;6;11871
4826;6;4;1;11367
4827;9;4;6;13226
4828;6;3;5;6258
4829;10;3;5;16576
4830;5;1;5;7141
4831;10;3;1;12822
4832;9;2;4;4028
4833;6;3;5;17526
4834;8;4;1;11655
4835;7;4;2;11924
4836;7;1;1;7545
4837;4;4;6;9368
4838;9;4;2;5350
4839;4;2;2;17989
4840;6;4;6;14147
4841;12;3;5;3600
4842;7;2;2;10792
4843;5;1;1;19798
4844;3;2;5;11454
4845;9;1;2;8593
4846;7;1;4;2197
4847;4;1;4;1728
4848;3;1;1;5540
4849;12;1;1;2598
4850;5;1;5;6058
4851;12;4;1;743
4852;6;2;4;6799
4853;8;2;4;6578
4854;3;1;3;880
4855;11;2;3;10229
4856;9;2;2;14208
4857;4;2;1;12870
4858;3;3;1;8709
4859;7;4;1;16801
4860;6;1;1;18036
4861;3;4;4;6858
4862;8;4;2;8798
4863;10;3;1;8315
4864;9;3;1;10901
4865;7;2;4;7702
4866;11;1;6;18938
4867;3;4;1;8156
4868;6;2;3;13860
4869;9;2;5;12105
4870;9;2;4;5443
4871;9;3;2;2055
4872;6;3;4;19788
4873;10;4;3;16029
4874;3;1;1;16136
4875;10;3;6;15114
4876;7;4;2;502
4877;4;1;1;17669
4878;5;4;4;6065
4879;9;1;4;1755
4880;10;3;2;1642
4881;5;1;5;17153
4882;4;4;5;10030
4883;12;2;4;8788
4884;7;2;1;18678
4885;6;2;3;17135
4886;8;1;5;370
4887;4;1;4;10528
4888;4;1;6;3467
4889;6;1;3;5477
4890;4;4;1;6820
4891;8;2;3;15746
4892;12;4;2;16769
4893;7;2;6;16891
4894;6;3;1;6711
4895;10;2;5;511
4896;8;1;4;6072
4897;8;3;4;7076
4898;5;4;2;17496
4899;8;2;6;12510
4900;12;1;4;9589
4901;11;1;2;7100
4902;9;2;3;19196
4903;4;3;4;9555
4904;9;4;6;9548
4905;5;2;1;12499
4906;4;4;4;16754
4907;4;1;3;3368
4908;4;4;3;4546
4909;4;3;1;5030
4910;12;3;4;16646
4911;3;2;1;17780
4912;4;1;1;16273
4913;6;3;2;18530
4914;6;3;1;18597
4915;3;2;3;13181
4916;5;2;2;12914
4917;11;3;6;11325
4918;7;2;6;9913
4919;6;4;4;1158
4920;5;3;6;19513
4921;11;3;2;9195
4922;8;1;1;19369
4923;10;1;2;13599
4924;6;1;3;15769
4925;11;1;5;3326
4926;3;2;5;10305
4927;7;3;1;7817
4928;3;1;3;6766
4929;8;4;6;17708
4930;10;4;6;10655
4931;9;1;1;10635
4932;7;1;3;14673
4933;7;4;3;9592
4934;11;4;4;19911
4935;12;1;1;18862
4936;3;2;5;9982
4937;10;1;3;1569
4938;5;3;1;10705
4939;8;2;3;16789
4940;12;2;6;4845
4941;11;1;6;4230
4942;6;1;6;153
4943;10;4;4;18699
4944;9;4;4;9014
4945;7;1;6;9521
4946;4;4;2;14658
4947;3;1;2;17551
4948;8;3;1;10331
4949;6;4;3;16298
4950;12;4;2;13302
4951;6;3;5;4739
4952;3;3;2;18044
4953;6;4;2;18316
4954;3;1;1;11537
4955;6;4;6;5748
4956;9;3;3;17065
4957;8;4;4;14484
4958;9;4;2;5379
4959;9;3;2;7504
4960;11;3;4;863
4961;4;4;1;2448
4962;9;2;1;7846
4963;7;2;5;3620
4964;12;3;1;3321
4965;8;4;6;806
4966;10;4;5;8322
4967;11;3;6;8415
4968;11;2;5;12140
4969;5;4;2;5553
4970;5;4;6;13640
4971;10;2;5;5991
4972;10;4;5;7608
4973;9;3;2;2836
4974;9;2;3;17681
4975;5;2;5;19936
4976;7;4;3;14026
4977;10;4;1;19277
4978;12;2;4;9166
4979;11;3;4;4016
4980;8;1;3;3403
4981;12;3;1;11730
4982;12;4;3;12417
4983;3;2;1;7053
4984;5;3;6;10143
4985;6;4;4;3765
4986;8;2;3;14557
4987;6;1;2;9225
4988;6;1;1;16413
4989;6;3;4;16061
4990;5;4;4;13598
4991;12;4;5;321
4992;5;2;6;11586
4993;9;2;3;15701
4994;8;2;2;16111
4995;10;1;1;10958
4996;9;3;4;501
4997;8;4;2;5015
4998;3;2;2;3769
4999;11;4;3;3908
5000;9;3;6;11749
5001;3;4;4;17885
5002;10;4;2;8376
5003;9;4;1;4202
5004;7;2;6;13312
5005;9;1;3;3078
5006;4;1;6;15138
5007;9;3;5;1003
5008;7;3;5;1142
5009;4;4;2;17583
5010;4;4;1;9787
5011;6;4;6;6027
5012;10;3;5;14984
5013;4;1;5;18945
5014;5;2;6;19163
5015;9;4;2;19320
5016;8;1;4;4467
5017;12;1;5;6260
5018;11;4;5;10437
5019;5;4;6;1196
5020;6;3;1;18258
5021;10;4;6;14720
5022;12;4;3;13504
5023;9;2;2;11356
5024;9;4;2;17325
5025;7;1;2;8247
5026;12;3;6;11652
5027;5;4;5;1996
5028;7;3;3;10829
5029;6;2;4;11154
5030;4;2;4;4780
5031;6;2;3;4551
5032;6;3;6;7780
5033;5;2;6;9678
5034;4;4;3;13920
5035;10;4;4;1376
5036;6;4;6;15870
5037;3;3;3;7191
5038;7;4;1;4143
5039;12;1;5;13673
5040;11;1;3;5707
5041;6;2;3;13
5042;9;2;2;9757
5043;7;1;3;11334
5044;6;3;1;14708
5045;4;1;6;18451
5046;12;4;2;1339
5047;12;1;1;16118
5048;11;3;2;6310
5049;11;3;2;17437
5050;7;3;3;14915
5051;3;2;4;17556
5052;10;1;1;18932
5053;9;4;3;14670
5054;6;2;5;14964
5055;8;2;3;10696
5056;10;4;1;18283
5057;3;4;1;1533
5058;12;1;3;18766
5059;3;4;5;8066
5060;6;2;6;10001
5061;8;3;3;5313
5062;9;3;3;8113
5063;12;3;1;16340
5064;4;4;1;4620
5065;9;1;6;13340
5066;5;4;5;2863
5067;12;1;3;1388
5068;6;3;3;7693
5069;12;3;3;3953
5070;8;4;2;14091
5071;4;2;4;18052
5072;3;3;2;1864
5073;4;3;1;2447
5074;10;3;2;10144
5075;10;1;5;709
5076;3;3;2;19536
5077;12;1;6;17608
5078;9;1;3;9235
5079;4;2;4;18608
5080;9;3;4;17629
5081;3;4;2;5871
5082;5;4;4;11071
5083;12;1;6;1899
5084;12;1;3;15039
5085;9;2;2;11542
5086;7;1;1;12538
5087;3;4;4;13084
5088;4;2;5;13651
5089;10;3;4;11562
5090;9;4;4;3822
5091;3;4;5;1622
5092;5;2;4;18661
5093;10;1;6;9820
5094;11;4;6;1428
5095;11;1;3;8771
5096;5;3;2;13485
5097;6;3;2;1554
5098;11;2;5;10207
5099;6;2;6;2434
5100;9;1;2;18908
5101;12;2;6;15476
5102;9;2;4;19738
5103;10;2;2;3379
5104;6;2;4;479
5105;8;1;5;19535
5106;8;4;5;9741
5107;12;1;1;8298
5108;10;2;3;9689
5109;3;4;6;17100
5110;7;3;4;15966
5111;3;2;5;10258
5112;10;2;1;12536
5113;9;3;6;7677
5114;12;3;1;11655
5115;11;3;6;14585
5116;9;2;6;10851
5117;3;1;3;4933
5118;10;4;5;10697
5119;8;1;3;16692
5120;11;2;4;10764
5121;5;1;5;10880
5122;5;2;6;11511
5123;6;1;5;9128
5124;4;2;1;2358
5125;4;1;3;16730
5126;3;2;2;4706
5127;7;1;1;9942
5128;11;2;1;18371
5129;8;2;2;3543
5130;4;1;6;5842
5131;5;1;6;16375
5132;4;4;5;15871
5133;11;3;5;19139
5134;11;1;4;10144
5135;9;1;3;17977
5136;3;2;2;3886
5137;3;2;2;477
5138;9;4;5;4800
5139;12;2;2;2564
5140;11;4;1;8716
5141;7;1;5;12239
5142;12;4;2;3173
5143;12;4;2;16994
5144;12;4;2;7270
5145;10;2;5;7604
5146;4;4;6;16785
5147;6;3;3;16613
5148;5;3;5;15144
5149;10;4;2;19488
5150;8;1;4;2499
5151;6;2;2;6740
5152;8;1;6;19446
5153;11;1;3;2672
5154;10;4;1;5452
5155;10;2;6;6054
5156;5;2;5;19664
5157;5;1;6;3198
5158;4;1;5;15114
5159;10;4;1;14536
5160;12;3;5;7825
5161;11;1;3;5266
5162;5;1;5;12389
5163;4;3;5;3617
5164;4;3;6;9992
5165;10;1;6;13466
5166;7;1;5;2966
5167;10;3;1;12360
5168;6;4;1;818
5169;7;3;2;2362
5170;5;1;6;16546
5171;5;1;5;11877
5172;9;3;1;6107
5173;5;4;2;13442
5174;9;3;5;12058
5175;7;4;1;3212
5176;3;4;1;16031
5177;4;4;4;14154
5178;6;4;1;14791
5179;11;1;3;2888
5180;11;3;3;19637
5181;5;3;1;10258
5182;3;2;3;3164
5183;11;4;4;16570
5184;6;1;2;14515
5185;5;1;5;11089
5186;7;2;1;8377
5187;10;4;2;1006
5188;9;3;5;18178
5189;6;4;4;4421
5190;9;1;2;8443
5191;9;2;4;8668
5192;10;4;2;18910
5193;8;1;2;18106
5194;5;2;5;15053
5195;6;3;4;9358
5196;12;3;4;9065
5197;3;4;6;16819
5198;6;3;1;11340
5199;7;1;1;17781
5200;9;3;2;14095
5201;6;4;1;83
5202;3;2;6;15132
5203;9;1;2;11335
5204;12;2;5;10946
5205;3;3;5;19693
5206;6;1;3;18696
5207;10;3;3;14916
5208;10;3;4;9790
5209;10;2;1;4103
5210;6;4;6;16090
5211;6;1;2;5661
5212;6;4;4;15672
5213;7;3;6;15985
5214;9;4;6;14232
5215;8;2;2;15557
5216;5;1;5;10870
5217;8;2;3;19893
5218;10;2;3;12814
5219;6;4;6;5470
5220;4;3;5;5805
5221;11;1;2;17422
5222;12;3;2;12234
5223;5;3;3;12567
5224;11;2;2;18146
5225;3;2;1;17948
5226;3;4;5;8141
5227;12;1;6;6902
5228;11;4;6;3133
5229;8;2;4;2597
5230;3;1;3;18051
5231;9;4;6;1451
5232;11;1;2;12667
5233;5;1;3;7717
5234;8;3;6;26
5235;11;2;6;16820
5236;7;4;1;987
5237;10;3;1;14222
5238;3;2;2;3328
5239;8;4;5;3196
5240;4;4;3;13722
5241;11;1;1;18131
5242;7;4;5;17928
5243;7;1;1;8274
5244;8;3;2;15015
5245;10;1;6;15001
5246;9;2;6;2545
5247;6;1;4;1462
5248;4;1;1;18721
5249;11;4;2;15028
5250;5;1;5;8569
5251;7;2;5;14293
5252;3;3;3;14259
5253;3;1;4;12886
5254;6;4;2;7871
5255;12;4;1;14334
5256;11;4;2;16599
5257;9;1;5;18822
5258;5;4;1;19243
5259;12;2;1;19355
5260;4;4;3;11881
5261;6;2;1;18656
5262;8;4;2;18591
5263;6;4;5;12687
5264;11;3;2;9479
5265;6;4;1;4051
5266;6;2;3;3586
5267;3;2;5;6772
5268;9;1;2;5588
5269;6;4;4;341
5270;6;2;6;2246
5271;8;2;2;14479
5272;6;4;2;12088
5273;11;4;4;784
5274;12;2;6;1506
5275;7;1;5;7331
5276;11;2;4;7446
5277;11;1;5;1354
5278;11;3;1;4055
5279;10;2;5;4894
5280;12;2;3;5627
5281;7;1;5;14577
5282;6;1;1;6559
5283;7;3;6;16406
5284;5;3;4;2378
5285;8;4;6;17956
5286;11;4;6;15313
5287;7;3;1;444
5288;12;4;3;10558
5289;6;4;4;13919
5290;7;1;5;12309
5291;10;2;1;19588
5292;10;3;2;6597
5293;10;2;4;4223
5294;12;1;3;7146
5295;12;3;6;5716
5296;8;4;2;14715
5297;4;4;1;12566
5298;3;1;4;4142
5299;4;4;4;14285
5300;9;4;5;15850
5301;7;4;1;14020
5302;12;3;4;10201
5303;8;3;1;8576
5304;11;4;2;14744
5305;3;3;2;167
5306;10;1;1;6096
5307;10;3;4;8373
5308;11;2;6;12074
5309;8;4;2;9331
5310;9;4;1;13876
5311;8;1;4;19897
5312;6;4;2;19575
5313;10;1;1;3600
5314;9;1;1;12780
5315;5;1;6;12209
5316;5;4;4;4775
5317;10;1;6;14085
5318;5;3;6;17506
5319;5;3;2;15364
5320;8;4;4;12753
5321;5;1;6;2853
5322;8;2;3;4111
5323;8;3;1;8947
5324;4;4;1;14447
5325;7;3;6;10313
5326;5;2;5;10113
5327;3;4;3;13959
5328;12;3;6;17879
5329;4;1;5;15381
5330;5;2;2;18117
5331;11;1;2;15627
5332;8;4;1;17697
5333;5;4;1;489
5334;8;4;5;15748
5335;11;4;2;349
5336;10;4;3;3825
5337;4;2;5;16422
5338;6;3;5;1256
5339;12;4;5;17999
5340;12;2;6;5838
5341;10;2;1;8887
5342;8;4;4;19937
5343;11;1;6;14141
5344;4;2;6;12034
5345;7;2;4;7976
5346;11;3;5;3136
5347;12;4;3;10228
5348;3;2;3;18510
5349;12;1;5;9872
5350;4;4;1;5154
5351;11;1;2;3692
5352;7;2;6;4728
5353;12;1;5;2753
5354;3;4;5;15933
5355;11;2;5;10322
5356;12;2;5;14039
5357;8;3;6;11893
5358;12;3;6;12242
5359;11;4;1;10567
5360;12;1;6;9478
5361;6;3;3;3216
5362;12;1;2;1992
5363;10;2;1;10809
5364;6;1;2;5837
5365;10;2;4;4940
5366;12;2;1;4788
5367;12;3;1;1792
5368;5;3;1;1402
5369;4;4;1;5440
5370;11;2;4;11695
5371;8;1;4;19570
5372;5;2;2;19010
5373;5;2;3;7444
5374;5;4;6;4825
5375;3;3;6;130
5376;11;4;2;19769
5377;3;1;4;12200
5378;4;1;1;7788
5379;5;4;5;8707
5380;5;1;4;382
5381;9;1;6;534
5382;5;4;2;14967
5383;5;1;3;16242
5384;9;1;2;7550
5385;12;3;2;31
5386;12;4;3;7595
5387;8;1;4;6905
5388;12;1;2;3118
5389;6;1;4;13127
5390;4;3;5;12337
5391;4;4;3;18160
5392;10;3;4;9175
5393;10;4;1;2600
5394;6;1;4;12906
5395;8;2;3;404
5396;11;2;3;12555
5397;9;4;6;4736
5398;12;2;4;4496
5399;10;1;6;1119
5400;7;3;2;3736
5401;4;4;6;12341
5402;4;1;4;8749
5403;8;4;6;2517
5404;6;1;2;6088
5405;9;1;1;293
5406;9;3;4;11324
5407;6;1;5;11842
5408;7;2;3;5565
5409;7;1;6;14000
5410;7;2;1;10804
5411;5;4;4;4360
5412;10;3;4;5946
5413;12;2;6;9793
5414;3;4;5;15140
5415;9;3;6;2139
5416;10;2;2;391
5417;9;1;2;2257
5418;6;1;1;3891
5419;10;4;5;3792
5420;6;1;6;8213
5421;3;2;4;7961
5422;10;4;5;7453
5423;11;1;6;11096
5424;8;2;5;281
5425;11;2;2;2823
5426;6;2;1;4340
5427;3;3;2;12747
5428;12;1;6;701
5429;3;1;5;14707
5430;3;1;6;12707
5431;4;1;2;18609
5432;11;2;3;12792
5433;9;3;1;5623
5434;6;1;6;2912
5435;6;4;2;1535
5436;4;1;6;7202
5437;4;2;4;6238
5438;6;4;4;13470
5439;11;3;6;9216
5440;7;1;2;13924
5441;3;2;6;17163
5442;5;2;1;17552
5443;8;4;4;12143
5444;6;1;1;14312
5445;12;3;4;6058
5446;8;4;5;16379
5447;5;4;1;8761
5448;10;1;5;19686
5449;8;4;4;8968
5450;9;2;2;5089
5451;3;1;6;9713
5452;9;2;4;16122
5453;11;4;2;17760
5454;12;4;1;16107
5455;10;4;3;3325
5456;4;2;3;5612
5457;12;2;3;16889
5458;11;3;5;6320
5459;3;2;3;4902
5460;4;2;2;3636
5461;6;1;6;8359
5462;5;1;3;16287
5463;3;3;3;19291
5464;8;3;5;5389
5465;8;2;6;5119
5466;8;4;4;4431
5467;12;3;2;2070
5468;7;2;5;1809
5469;5;3;5;12784
5470;9;1;1;7475
5471;12;1;2;19143
5472;4;1;5;4616
5473;11;3;1;2799
5474;6;3;2;11866
5475;6;4;6;5826
5476;8;1;5;10476
5477;4;3;5;11621
5478;4;1;6;17129
5479;12;3;1;1140
5480;7;2;3;10823
5481;4;3;3;7706
5482;8;4;4;5157
5483;11;2;4;12656
5484;4;2;6;1439
5485;3;2;4;1306
5486;10;3;6;11788
5487;12;1;3;3399
5488;4;2;5;7306
5489;11;3;2;7524
5490;10;2;3;2223
5491;7;3;5;11697
5492;6;2;4;5601
5493;8;2;4;17187
5494;11;1;3;18651
5495;10;1;3;1079
5496;5;1;3;5632
5497;6;2;1;19483
5498;8;1;3;332
5499;7;4;3;11132
5500;6;1;5;14660
5501;11;1;1;918
5502;3;2;2;11464
5503;4;2;4;13843
5504;9;3;1;13434
5505;12;2;4;19033
5506;5;2;6;9197
5507;9;4;1;4308
5508;8;2;1;19376
5509;7;4;3;10770
5510;6;2;5;13416
5511;4;4;3;12484
5512;5;1;2;1187
5513;11;2;4;12558
5514;11;4;2;14471
5515;10;4;5;8192
5516;3;4;1;16915
5517;5;2;2;8496
5518;11;1;4;8670
5519;11;3;2;2455
5520;7;1;4;18724
5521;8;2;6;16775
5522;10;4;6;9495
5523;5;3;3;15713
5524;10;3;5;3726
5525;10;3;4;18100
5526;7;1;3;12439
5527;8;4;2;1679
5528;5;2;3;3351
5529;5;3;4;9025
5530;7;3;5;10241
5531;10;4;3;6905
5532;3;1;2;5714
5533;4;2;3;8413
5534;12;4;3;16345
5535;10;2;5;8058
5536;10;3;6;7288
5537;9;4;2;12430
5538;12;3;4;6235
5539;3;4;3;14493
5540;4;1;2;18967
5541;9;2;2;1030
5542;11;2;5;18508
5543;3;2;2;7606
5544;6;2;4;12852
5545;4;2;6;19726
5546;4;1;4;14583
5547;10;4;3;1475
5548;10;4;2;5253
5549;4;3;2;5133
5550;3;3;5;19137
5551;9;1;1;10205
5552;10;3;3;9574
5553;12;4;5;14833
5554;6;3;5;19159
5555;8;4;1;6859
5556;12;2;3;11314
5557;3;3;6;12292
5558;10;3;5;4565
5559;4;1;5;19479
5560;6;2;2;7000
5561;4;4;1;324
5562;7;2;5;6614
5563;12;4;4;14635
5564;5;3;2;2262
5565;4;4;4;5638
5566;8;3;4;2550
5567;8;3;1;1162
5568;8;1;1;9498
5569;3;2;5;14543
5570;9;1;6;8495
5571;10;4;3;9622
5572;5;3;1;15891
5573;10;4;1;11102
5574;6;1;1;12989
5575;7;2;4;18649
5576;12;4;4;18966
5577;3;2;6;12592
5578;3;4;3;6336
5579;12;2;5;3689
5580;5;3;2;13343
5581;8;3;4;10516
5582;10;1;4;8467
5583;4;1;4;12441
5584;10;4;2;2988
5585;6;3;4;10455
5586;11;2;6;7326
5587;11;4;2;17439
5588;7;1;2;1704
5589;4;3;6;16932
5590;9;2;5;1723
5591;6;1;1;13740
5592;11;1;2;19890
5593;12;1;1;240
5594;10;2;3;19836
5595;12;4;4;16111
5596;7;4;2;18798
5597;5;4;5;11706
5598;6;2;5;5834
5599;3;4;4;13403
5600;12;2;5;11268
5601;7;2;4;15887
5602;11;1;1;19001
5603;11;4;4;3860
5604;12;3;2;3962
5605;9;4;4;735
5606;3;3;4;12391
5607;3;2;6;484
5608;6;1;1;14658
5609;9;4;1;5930
5610;9;4;1;14678
5611;12;4;4;16647
5612;12;1;4;18778
5613;6;4;4;11606
5614;10;4;6;6786
5615;11;1;4;18009
5616;6;2;5;10235
5617;7;1;4;11932
5618;6;1;1;1002
5619;5;3;4;9657
5620;10;2;1;4008
5621;9;2;5;5564
5622;3;1;1;17718
5623;10;2;5;9248
5624;5;3;4;2634
5625;5;4;2;12777
5626;11;4;1;13630
5627;9;3;2;7307
5628;12;4;5;5799
5629;6;1;2;17521
5630;4;2;2;656
5631;12;3;5;17169
5632;11;4;2;4020
5633;10;3;1;14295
5634;4;4;3;15956
5635;11;2;2;8437
5636;6;3;6;1284
5637;10;2;6;3316
5638;5;1;5;1594
5639;11;4;1;8566
5640;11;3;5;7185
5641;4;2;6;11736
5642;7;4;1;11830
5643;8;1;6;17992
5644;5;2;3;19461
5645;7;4;2;5164
5646;3;1;4;19718
5647;8;4;2;3754
5648;9;3;5;16790
5649;7;4;4;15251
5650;3;2;5;8097
5651;11;4;6;8438
5652;11;1;6;19655
5653;5;3;6;7373
5654;7;4;3;219
5655;9;2;6;12054
5656;8;3;1;551
5657;7;1;3;8595
5658;7;4;3;10184
5659;10;4;2;18304
5660;12;1;2;10005
5661;5;3;3;9527
5662;10;1;4;11640
5663;10;4;6;2468
5664;5;1;1;9404
5665;6;4;2;4837
5666;7;1;3;2170
5667;12;2;3;18052
5668;8;3;5;11068
5669;6;3;5;14675
5670;5;4;2;14155
5671;3;3;3;14181
5672;11;4;1;11661
5673;4;4;5;8291
5674;8;3;1;3659
5675;3;1;5;7252
5676;3;4;5;10095
5677;3;4;4;5944
5678;5;1;4;5615
5679;3;3;3;4751
5680;5;3;3;10564
5681;6;4;4;2231
5682;7;3;4;16301
5683;10;2;3;11192
5684;6;4;4;4029
5685;7;4;2;12243
5686;8;4;5;4797
5687;3;1;2;19783
5688;6;2;6;9708
5689;6;3;4;421
5690;8;2;2;18717
5691;9;2;2;19690
5692;6;3;5;191
5693;9;2;4;7505
5694;9;1;1;12942
5695;8;4;2;4912
5696;3;1;4;11918
5697;12;1;1;13145
5698;6;1;6;5257
5699;10;4;1;16245
5700;3;2;4;12783
5701;5;3;5;2092
5702;5;4;1;12105
5703;6;2;4;16517
5704;9;3;1;11055
5705;4;3;4;7363
5706;10;4;5;3255
5707;3;3;4;15220
5708;8;3;6;280
5709;5;1;6;14390
5710;10;1;4;14412
5711;7;4;1;3242
5712;3;1;2;11548
5713;8;4;6;7607
5714;10;1;6;13504
5715;9;2;2;3116
5716;4;3;4;4012
5717;11;2;2;11960
5718;4;2;2;13178
5719;12;1;6;3610
5720;8;3;1;4674
5721;5;3;6;262
5722;3;3;2;4920
5723;12;1;2;11390
5724;12;2;6;13611
5725;9;2;3;3713
5726;9;4;1;13937
5727;7;4;3;3524
5728;8;1;6;11825
5729;7;2;1;6479
5730;11;4;6;1243
5731;4;1;6;15142
5732;9;4;5;4792
5733;5;1;5;18441
5734;4;2;4;11165
5735;7;2;5;14610
5736;8;1;4;18935
5737;3;4;6;18302
5738;4;1;5;10311
5739;10;2;3;3877
5740;8;3;5;342
5741;6;1;4;2408
5742;7;3;4;5694
5743;10;3;3;19219
5744;9;4;2;6804
5745;9;2;3;1342
5746;4;4;4;1773
5747;6;3;4;18761
5748;6;2;3;13619
5749;3;1;4;4218
5750;3;4;4;16355
5751;5;2;5;3125
5752;3;4;5;8918
5753;7;1;3;18246
5754;10;4;3;11854
5755;12;4;4;3299
5756;12;4;3;1527
5757;12;4;4;17863
5758;4;1;1;6230
5759;8;1;5;3148
5760;11;4;4;15728
5761;3;2;4;8266
5762;6;3;2;16840
5763;9;4;3;16170
5764;11;1;4;19377
5765;9;3;5;15150
5766;10;2;1;10363
5767;6;4;6;7975
5768;10;3;3;11713
5769;9;2;4;16204
5770;5;2;4;3237
5771;11;1;2;19193
5772;7;3;4;14471
5773;7;4;4;9231
5774;7;4;1;9411
5775;3;3;5;13220
5776;10;4;5;16060
5777;5;4;1;11216
5778;8;2;1;555
5779;3;1;6;5559
5780;7;3;5;9241
5781;11;4;3;2380
5782;3;4;1;2537
5783;4;3;6;2753
5784;4;1;3;18216
5785;6;3;5;14629
5786;8;4;4;9115
5787;11;3;6;15656
5788;10;4;5;12027
5789;7;3;3;11148
5790;3;2;5;10650
5791;10;1;1;17545
5792;12;2;6;9841
5793;8;4;1;4409
5794;11;4;2;17904
5795;5;1;4;1985
5796;10;1;1;12113
5797;8;4;4;4443
5798;8;3;6;13538
5799;3;4;2;12190
5800;8;4;4;1568
5801;4;2;6;717
5802;7;1;4;10150
5803;12;1;4;4871
5804;4;4;4;7248
5805;11;3;1;5861
5806;7;1;6;14001
5807;3;4;4;16683
5808;12;4;2;17104
5809;8;3;5;15391
5810;7;4;1;523
5811;7;4;5;17099
5812;8;2;4;3313
5813;6;4;1;12043
5814;4;3;1;11238
5815;12;1;1;2228
5816;8;2;4;484
5817;9;3;3;16299
5818;3;4;1;11551
5819;11;2;4;19841
5820;12;2;1;11080
5821;9;3;5;6957
5822;4;4;4;13592
5823;10;2;5;11497
5824;3;1;4;10299
5825;8;4;5;9113
5826;10;3;1;4290
5827;4;4;4;9820
5828;10;1;2;8336
5829;10;3;3;15299
5830;8;3;4;10087
5831;3;3;2;18054
5832;8;1;6;11637
5833;5;2;2;17212
5834;6;4;3;9671
5835;12;3;3;5423
5836;10;2;3;11659
5837;9;2;5;9715
5838;12;3;6;3512
5839;4;3;5;5460
5840;6;1;2;18851
5841;7;2;3;15966
5842;4;4;5;7178
5843;9;1;5;10597
5844;3;1;3;4743
5845;12;3;1;15605
5846;5;4;2;2886
5847;4;1;2;19148
5848;12;4;5;8400
5849;7;3;5;17403
5850;9;1;5;4307
5851;12;4;6;18729
5852;11;3;2;772
5853;10;4;3;17458
5854;9;1;6;12891
5855;9;1;5;11588
5856;3;1;6;10172
5857;3;1;1;16662
5858;11;2;5;6220
5859;9;3;6;6278
5860;11;2;1;4319
5861;6;3;2;4946
5862;9;3;4;5514
5863;9;4;4;19823
5864;8;3;1;18229
5865;6;4;2;10673
5866;4;4;4;8159
5867;8;3;6;16880
5868;7;2;6;15197
5869;7;3;2;18551
5870;4;2;5;11762
5871;10;2;5;15289
5872;12;4;1;14142
5873;10;4;3;12268
5874;5;4;1;19083
5875;3;2;6;5663
5876;9;2;1;11091
5877;10;3;6;6117
5878;11;2;4;536
5879;9;2;3;5087
5880;12;3;4;8373
5881;9;2;3;16554
5882;8;4;4;3591
5883;12;1;3;10511
5884;10;3;3;594
5885;11;2;1;3246
5886;8;2;4;11436
5887;4;3;6;18250
5888;12;4;5;9511
5889;8;2;4;3437
5890;11;3;3;5989
5891;10;3;6;4479
5892;6;4;4;11222
5893;11;2;3;8589
5894;11;2;5;3292
5895;12;2;4;14778
5896;7;3;2;10615
5897;9;3;1;5502
5898;12;3;1;5145
5899;4;2;3;19234
5900;5;4;5;13683
5901;5;2;3;13755
5902;4;2;3;17781
5903;4;4;4;12588
5904;7;1;2;5321
5905;10;4;6;2136
5906;12;3;3;19127
5907;6;4;6;2728
5908;12;1;4;6678
5909;9;4;2;402
5910;5;3;5;19135
5911;9;2;6;5775
5912;8;3;6;11317
5913;8;4;1;16160
5914;6;4;2;13159
5915;11;2;1;18410
5916;10;1;3;6346
5917;10;1;2;11855
5918;5;3;3;6731
5919;11;2;4;3621
5920;10;2;1;3307
5921;6;2;5;8639
5922;6;2;1;9319
5923;4;1;3;220
5924;9;4;4;15384
5925;7;2;5;12786
5926;6;1;2;6765
5927;3;1;2;17799
5928;8;3;2;12509
5929;7;1;5;15210
5930;6;1;6;4761
5931;9;1;4;15188
5932;7;1;1;18055
5933;3;2;3;18496
5934;7;1;4;4791
5935;10;3;5;10923
5936;6;1;3;12044
